ISBN,Product title,Brand,Pub Date,Retailer sales out last week,Retailer number of units in stock,Retailer projected weeks of stock on Hand,Number of units reatiler has ordered from DK,Current number of units in DK warehouse,Print status,Current Preorders total,Reprint Quantity,Reprint Date,Forecast sales for this week,Forecast sales for next 4 weeks,Forecast sales for next 12 weeks,Stock Risk
9780241586426,"The Very Hungry Caterpillar's Very First Encyclopedia: An Introduction to Everything, for VERY Hungry Young Minds (The Very Hungry Caterpillar Encyclopedias)",DK Children 0-9,2022-10-06,0,87,43.0,0,4337,In Print,0.0,0.0,,2.0,9.0,30.0,Low
9780241386224,DK Life Stories Ada Lovelace,DK Children 0-9,2019-10-03,0,7,,0,180,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241503485,Verity Fairy: Cinderella,DK Children 0-9,2022-03-03,0,0,,0,3043,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241503461,Verity Fairy: Sleeping Beauty,DK Children 0-9,2021-11-04,0,2,,0,3023,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241491584,Baby Touch and Feel Llama,DK Children 0-9,2021-05-06,0,3,,0,4279,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780751329124,DK Readers Level 3: Story of Anne Frank,DK Children 0-9,2001-04-05,0,0,,0,0,Out of Print,0.0,0.0,,,,,Low
9780241534496,Rory the Garden Bird (Roly and Friends),DK Children 0-9,2021-10-28,0,2,,0,3319,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241581841,The Maths Adventurers A Day at the Zoo: Learn About Time,DK Children 0-9,2023-05-04,0,2,,0,1053,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9781405329118,Baby Touch and Feel Trucks,DK Children 0-9,2008-02-01,0,24,6.25,0,2067,In Print,0.0,0.0,,4.0,13.0,45.0,Low
9780241305843,Pirate Attack!: Come Aboard a Pirate Ship! (DK Readers Level 2),DK Children 0-9,2017-06-01,0,1,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9781405351782,"The Pop-up, Pull-out Space Book: Amazing Pop-Up Planets! Interactive Pull-Out Pages!",DK Children 0-9,2010-07-01,0,0,0.0,0,0,Out of Print,0.0,0.0,,3.0,12.0,35.0,High
9780241548394,"Lift the Flap and Learn: French 1,2,3",DK Children 0-9,2023-02-02,0,11,10.0,0,1733,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241459539,The No-Cook Cookbook,DK Children 0-9,2021-03-04,0,13,12.0,0,643,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241695807,"Satellites: Learn All About Satellites and Their Special Missions to Connect, Inform, and Protect All of US on Planet Earth (Adventures in Tech)",DK Children 0-9,2025-03-06,0,0,,0,3559,NOT YET PUBLISHED,0.0,3940.0,2025-02-03,0.0,1.0,9.0,Low
9780241316580,"The Bacteria Book: Gross Germs, Vile Viruses, and Funky Fungi (The Science Book)",DK Children 0-9,2018-05-03,0,1,0.5,0,0,Out of Print,0.0,0.0,,2.0,9.0,33.0,High
9780241481530,Once Upon A Time...there was a Little Bird,DK Children 0-9,2021-07-01,0,3,,0,2472,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241533574,Little Chunkies: Animals in the Ocean: With Adorable Animals to Touch and Discover!,DK Children 0-9,2022-08-25,0,9,,0,496,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241502372,I Feel Kind: Why do I feel kind today? (First Emotions),DK Children 0-9,2021-09-16,0,4,,0,496,In Print,0.0,0.0,,0.0,0.0,2.0,Low
9780241460405,Humongous Fungus (Underground and All Around),DK Children 0-9,2021-07-01,0,67,16.25,0,622,In Print,0.0,0.0,,4.0,15.0,47.0,Low
9780241375570,My Very Important World: For Little Learners who want to Know about the World (My Very Important Encyclopedias),DK Children 0-9,2019-09-05,0,46,46.0,0,889,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241704905,Dinosaur Club Collection Two: Contains 4 Action-Packed Adventures,DK Children 0-9,2025-03-06,0,0,,0,468,NOT YET PUBLISHED,0.0,500.0,2025-02-06,0.0,2.0,17.0,Low
9780241439470,Adventures with Finn and Skip: Fish: A tale about ridding the ocean of plastic pollution,DK Children 0-9,2020-09-03,0,13,7.0,0,1053,In Print,0.0,0.0,,2.0,8.0,25.0,Low
9780241516300,A Dinosaur's Day: Triceratops Follows Its Herd,DK Children 0-9,2023-08-03,0,5,,0,406,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241225196,DKfindout! Science,DK Children 0-9,2016-07-01,0,12,12.0,0,512,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241442296,The Secret Explorers and the Missing Scientist,DK Children 0-9,2021-07-01,0,16,16.0,0,884,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9781409347408,Sophie la girafe First Words,DK Children 0-9,2014-02-03,0,7,,0,0,Out of Print,0.0,0.0,,,,,Low
9780241593882,Queen Elizabeth: A Platinum Jubilee Celebration (History's Great Leaders),DK Children 0-9,2022-06-16,0,58,28.0,0,5602,In Print,0.0,0.0,,2.0,8.0,24.0,Low
9780241458891,Cheep! Cheep! Chick (Super Noisy Books),DK Children 0-9,2021-01-07,0,4,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241525944,I Love My Kitten: A Pop-Up Book About the Lives of Cute Kittens,DK Children 0-9,2022-02-21,0,0,,0,1712,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241467473,See How They Grow Farm,DK Children 0-9,2021-02-04,0,13,,0,1885,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241611869,Every One Is Special: Dogs,DK Children 0-9,2023-04-06,0,6,,0,1067,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241316696,Video Ideas: Full of Awesome Ideas to try out your Video-making Skills,DK Children 0-9,2018-02-01,0,14,14.0,0,0,Out of Print,0.0,0.0,,1.0,0.0,2.0,Low
9780241529065,The Moon: Discover the Mysteries of Earth's Closest Neighbour (Space Explorers),DK Children 0-9,2022-11-03,0,23,7.333333333333333,0,3122,In Print,0.0,0.0,,3.0,12.0,36.0,Low
9780241469767,"Look Out, Leonard! (Look! It's Leonard!)",DK Children 0-9,2021-03-04,0,2,,0,1511,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241611890,Every One is Special: Dads,DK Children 0-9,2024-04-04,0,3,,0,1046,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241610763,The Secret Explorers and the Cave Crisis,DK Children 0-9,2023-11-02,0,15,15.0,0,528,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241312209,Weather and the Seasons (Projects to Make and Do),DK Children 0-9,2019-01-03,0,5,5.0,0,0,Reprint under Review,0.0,0.0,,1.0,4.0,12.0,Low
9780241618226,The DNA Book (Ukrainian Edition): Discover what makes you you (The Science Book Series),DK Children 0-9,2022-10-20,0,1,,0,1443,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241504550,Nature Spotter,DK Children 0-9,2021-05-06,0,1,,0,4587,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241313046,Peek and Seek,DK Children 0-9,2018-09-06,0,3,,0,1254,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241675557,The Superhero’s First Aid Manual: Step-By-Step Skills For Young People,DK Children 0-9,2025-08-07,0,0,,0,0,NOT YET PUBLISHED,3.0,0.0,,0.0,0.0,7.0,Low
9780241439418,Baby's First Hanukkah (Baby's First Holidays),DK Children 0-9,2020-09-03,0,29,14.5,0,873,In Print,0.0,0.0,,2.0,8.0,21.0,Low
9780241360323,100 First Things That Go,DK Children 0-9,2019-01-03,0,9,9.0,0,463,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780751332308,ELT Graded Readers: Knights & Castles (Audio Tape) (ELT Readers),DK Children 0-9,2002-10-12,0,0,,0,0,Out of Print,0.0,0.0,,,,,Low
9780241397299,First Words with a Ladybird (Learn with a Ladybird),DK Children 0-9,2020-03-05,0,1,,0,505,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241546024,Slide and Seek Shapes,DK Children 0-9,2024-11-07,0,11,,0,1207,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241629581,"Owl and Otter: Earn and Learn: Join the Animals Selling, Earning, and Learning Maths (Phonic Books Catch-up Decodable Readers)",DK Children 0-9,2024-02-01,0,2,,0,699,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241662311,I Flew Around the World: The True Story of a Young Female Pilot's Record-Breaking Flight,DK Children 0-9,2024-11-07,0,260,62.5,0,1380,In Print,0.0,0.0,,4.0,16.0,48.0,Low
9780241655382,Jonny Lambert's Bear and Bird: Lend a Helping Hand (The Bear and the Bird),DK Children 0-9,2024-04-18,0,1,,0,812,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9781409373704,Touch and Feel Wild Animals,DK Children 0-9,2012-10-01,0,0,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241461419,Why Is Blood Red? (Why? Series),DK Children 0-9,2021-03-04,0,0,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241413876,Robert Winston Science Squad Explains: Key science concepts made simple and fun,DK Children 0-9,2020-05-28,0,0,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241538746,The Secret Explorers and the Haunted Castle,DK Children 0-9,2022-07-07,0,14,13.0,0,473,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241484340,The Happy Pumpkin (First Seasonal Stories),DK Children 0-9,2021-09-02,0,0,0.0,0,0,Reprinting,0.0,0.0,,1.0,5.0,21.0,High
9781405362870,Pop-Up Peekaboo! Playtime,DK Children 0-9,2011-03-01,0,13,13.0,0,1755,In Print,0.0,2000.0,2025-01-13,1.0,4.0,20.0,Low
9780241536889,DKfindout! KS2 Science Pack,DK Children 0-9,2021-04-30,0,0,,0,9,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241225141,"Coding with Scratch Made Easy, Ages 5-9 (Key Stage 1): Beginner Level Scratch Computer Coding Exercises (Made Easy Workbooks)",DK Children 0-9,2015-11-02,0,1,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241533512,Pop-Up Peekaboo! Butterfly,DK Children 0-9,2022-03-03,0,18,10.0,0,0,Reprinting,0.0,1500.0,2025-03-03,2.0,8.0,24.0,Low
9780241330562,"Help your Kids with SATs, Ages 9-11 (Key Stage 2): The Best Preparation for SATs Success",DK Children 0-9,2017-12-18,0,4,1.3333333333333333,0,0,Out of Print,0.0,0.0,,3.0,12.0,33.0,High
9780241471944,Birds and Beasts,DK Children 0-9,2020-11-05,0,0,,0,584,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241316610,First Spanish Dictionary: A First Reference Book for Children (DK First Reference),DK Children 0-9,2018-03-01,0,9,,0,434,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241347553,"Flip, Flap, Find! Counting 1, 2, 3: Lift the Flaps and Count to 10",DK Children 0-9,2019-02-07,0,7,7.0,0,1129,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241440643,The Secret Explorers and the Lost Whales,DK Children 0-9,2020-07-16,0,19,9.0,0,303,In Print,0.0,0.0,,2.0,8.0,24.0,Low
9780241636695,A Dinosaur's Day: Stegosaurus Makes Its Way Home,DK Children 0-9,2024-05-02,0,9,,0,309,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241440261,Eco Baby Where Are You Polar Bear?: A Plastic-free Touch and Feel Book,DK Children 0-9,2020-09-03,0,7,,0,2780,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241552070,Black History Month UK Primary School Pack,DK Children 0-9,2021-08-19,0,1,,0,42,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241602461,Femi and The Mindfulness Machine (Woke Babies Books),DK Children 0-9,2023-09-07,0,3,,0,1432,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9781405308458,Kitten (Watch Me Grow),DK Children 0-9,2005-05-05,0,0,,0,0,Out of Print,0.0,0.0,,,,,Low
9780241603895,The Simple Science Activity Book: 20 Things to Make and Do at Home to Learn About Science,DK Children 0-9,2023-07-06,0,4,4.0,0,1233,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241187791,Noisy Animal Peekaboo! (Noisy Peekaboo!),DK Children 0-9,2015-04-01,0,0,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241569412,"Jonny Lambert’s Bear and Bird: Try, Try Again (The Bear and the Bird)",DK Children 0-9,2023-02-02,0,0,,0,0,Reprint under Review,0.0,0.0,,0.0,0.0,0.0,Low
9780241446225,World In Danger: Tomorrow could be a very different day,DK Children 0-9,2019-12-05,0,7,,0,317,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241533345,Flip Flap Find! Farm: Lift the flaps! Who's Hiding on the Farm?,DK Children 0-9,2022-01-24,0,1,,0,52,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9781405394277,Kitten (DK Touch and Feel),DK Children 0-9,2012-01-19,0,0,,0,0,Out of Print,0.0,0.0,,,,,Low
9780241686690,Why? Weather: Brilliant Answers to Baffling Questions (Why? Series),DK Children 0-9,2024-11-07,0,8,,0,571,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241228265,Eyewonder Weather,DK Children 0-9,2016-02-01,0,1,,0,80,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241686645,Children's Illustrated Atlas Collection (Children's Illustrated Atlases),DK Children 0-9,2024-11-07,0,23,,0,780,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241569894,DK Life Stories Barack Obama: Amazing People Who Have Shaped Our World,DK Children 0-9,2022-09-01,0,3,,0,2409,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241710500,The Mystery of the Golden Feather: A Mindful Journey Through Birdsong,DK Children 0-9,2024-06-06,0,2,,0,117,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241538494,A Dinosaur's Day: Diplodocus Finds Its Family,DK Children 0-9,2022-09-01,0,12,,0,677,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241739891,"Animal Partnerships: Radical Relationships, Unlikely Alliances, and Other Animal Teams (Wonders of Wildlife)",DK Children 0-9,2025-05-01,0,0,,0,0,NOT YET PUBLISHED,3.0,2940.0,2025-04-03,0.0,1.0,24.0,High
9780241598290,Spin and Spot: At the Park: What Can You Spin and Spot Today?,DK Children 0-9,2023-02-16,0,3,,0,1125,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241518359,Hidden Animals,DK Children 0-9,2021-09-30,0,0,,0,2194,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241287798,Baby Touch and Feel Halloween,DK Children 0-9,2019-09-05,0,251,,0,180,In Print,0.0,0.0,,0.0,0.0,1.0,Low
9780241474136,My Terrific Dinosaur Book,DK Children 0-9,2021-06-03,0,4,,0,946,In Print,0.0,0.0,,0.0,1.0,8.0,Low
9780241686171,Jonny Lambert's Bear and Bird Winter Wonderland Adventure: A Snowy Search and Find Story (The Bear and the Bird),DK Children 0-9,2024-09-05,0,9,,0,417,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241625927,The Station Cat: A Story of Kindness and Hope,DK Children 0-9,2023-01-05,0,43,10.0,0,995,In Print,0.0,0.0,,4.0,16.0,46.0,Low
9780241538456,How Not to Get Eaten: More than 75 Incredible Animal Defenses (Wonders of Wildlife),DK Children 0-9,2022-05-05,0,4,,0,2378,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241488096,The Station Cat: A Story of Kindness and Hope,DK Children 0-9,2022-04-07,0,2,2.0,0,0,Out of Print,0.0,0.0,,1.0,4.0,9.0,High
9781405315609,Encyclopedia of Animals,DK Children 0-9,2006-08-03,0,0,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241688021,My First Ocean: Let’s Dive In and Explore! (My First Tabbed Board Book),DK Children 0-9,2025-05-01,0,0,0.0,0,0,NOT YET PUBLISHED,6.0,3000.0,2025-04-03,1.0,5.0,78.0,High
9780241342299,Calm - Mindfulness For Kids,DK Children 0-9,2019-02-07,0,1,1.0,0,0,Out of Print,0.0,0.0,,1.0,4.0,12.0,High
9780241586235,The Grumpy Reindeer: A Winter Story About Friendship and Kindness (First Seasonal Stories),DK Children 0-9,2022-09-01,0,595,641.0,0,1462,In Print,0.0,0.0,,1.0,4.0,7.0,Low
9780241533338,In You I See: A Story that Celebrates the Beauty Within,DK Children 0-9,2022-01-06,0,6,6.0,0,3444,In Print,0.0,0.0,,1.0,4.0,10.0,Low
9780241538678,The Timekeepers: The Ancient Olympics,DK Children 0-9,2023-09-07,0,6,6.0,0,148,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241643150,Prehistoric Worlds: Stomp Into the Epic Lands Ruled by Dinosaurs (The Magic and Mystery of the Natural World),DK Children 0-9,2024-03-07,0,12,,0,535,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241276419,I Can Count (Skills for Starting School),DK Children 0-9,2017-07-06,0,1,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241525807,Adventures with Finn and Skip: Bird,DK Children 0-9,2022-08-04,0,3,,0,1561,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241620311,Animal Talk: All the Incredible Ways that Animals Communicate (Wonders of Wildlife),DK Children 0-9,2023-07-20,0,2,,0,361,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241230978,Food Like Mine: Includes Amazing Recipes from Around the World (DK Children Just Like Me),DK Children 0-9,2017-07-06,0,5,,0,318,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241538425,My Perfect Cabin,DK Children 0-9,2022-04-07,0,2,,0,3661,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241319932,Travel Activity Pack: Fun-filled Backpack Bursting with Games and Activities (Dk),DK Children 0-9,2019-06-06,0,8,8.0,0,76,In Print,0.0,0.0,,1.0,4.0,10.0,Low
9780241679579,A First Book of Myths: Uncover Tales of Gods and Monsters,DK Children 0-9,2024-09-05,0,44,,0,1140,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241411568,DK Life Stories Leonardo da Vinci,DK Children 0-9,2020-02-06,0,3,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9781405300759,Mini Robot Kit: Gobblebot,DK Children 0-9,2003-04-03,0,0,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241483848,I Love My Monster,DK Children 0-9,2021-08-05,0,1,,0,3578,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241420263,Animal Antics,DK Children 0-9,2020-01-02,0,0,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241284735,DKfindout! Bugs,DK Children 0-9,2017-07-06,0,0,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241643051,Find My Favourite Things Dinosaurs: Search and Find! Follow the Characters on Their Dinosaur Adventure! (DK Find My Favorite),DK Children 0-9,2024-02-01,0,8,8.0,0,921,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241533567,Rocks and Minerals Flash Cards (My First Board Books),DK Children 0-9,2022-07-07,0,7,,0,2165,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241471623,M is for Monkey (The Animal Alphabet Library),DK Children 0-9,2021-02-04,0,0,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241636428,Queen Elizabeth II and her Family: The Incredible Life of the Princess Who Became a Beloved Queen,DK Children 0-9,2022-10-27,0,3,,0,2520,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9781405341103,Pocahontas (DK Reader Level 2),DK Children 0-9,2009-10-01,0,0,,0,0,Out of Print,0.0,0.0,,,,,Low
9780241459072,On the Farm with a Ladybird: With fun trails to follow and first words (Learn with a Ladybird),DK Children 0-9,2021-03-04,0,2,,0,1081,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241413814,Wild Scientists: How animals and plants use science to survive,DK Children 0-9,2020-05-07,0,4,,0,2218,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241322932,DK Life Stories Helen Keller,DK Children 0-9,2019-01-03,0,0,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241491805,Jonny Lambert's Bear and Bird: Make Friends: Even Bears Get Nervous Before Starting School (The Bear and the Bird),DK Children 0-9,2022-08-04,0,0,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241579510,Radzi's Move Like a Cub: Full of Fun Baby Animal Moves,DK Children 0-9,2023-03-02,0,3,,0,3634,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241503478,Verity Fairy: Rapunzel,DK Children 0-9,2022-03-03,0,1,,0,3315,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241704837,Touch and Feel Baby Animals: With Tactiles for Toddlers to Explore,DK Children 0-9,2025-01-02,0,8,,0,3188,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9781405361842,My First Words Animals,DK Children 0-9,2010-07-01,0,0,,0,0,Currently not for Sale,0.0,0.0,,,,,Low
9780241581834,The Maths Adventurers Build a Friendship: Discover Shapes,DK Children 0-9,2023-05-04,0,1,,0,1086,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241310496,A Treasury of Fairy Tales and Myths,DK Children 0-9,2018-03-01,0,2,,0,1138,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241341278,Yoga For Kids: Simple First Steps in Yoga and Mindfulness (Mindfulness for Kids),DK Children 0-9,2018-09-06,0,28,13.0,0,589,In Print,0.0,0.0,,2.0,8.0,24.0,Low
9780241358344,Flowers: Explore Nature with Fun Facts and Activities (Nature Explorers),DK Children 0-9,2019-03-07,0,8,8.0,0,1160,In Print,0.0,0.0,,1.0,4.0,14.0,Low
9780241274392,Shapes and Sizes (Skills for Starting School),DK Children 0-9,2017-07-06,0,1,,0,663,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9781405319904,Butterflies Ultimate Sticker Book,DK Children 0-9,2007-02-01,0,0,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241519615,"Get To Know: Philosophy: A Fun, Visual Guide to the Key Questions and Big Ideas",DK Children 0-9,2023-10-05,0,3,,0,905,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241546031,Slide and Seek Colours,DK Children 0-9,2024-11-07,0,23,,0,1100,In Print,0.0,0.0,,0.0,2.0,8.0,Low
9780241409589,Mars: Explore the mysteries of the Red Planet,DK Children 0-9,2020-04-02,0,4,,0,382,Reprint under Review,0.0,0.0,,0.0,0.0,0.0,Low
9780241533468,We Are Friends: Under the Sea: Friends Can Be Found Everywhere We Look,DK Children 0-9,2022-03-03,0,1,,0,3635,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9781405375573,Farm Animals (DK Readers Pre-Level 1),DK Children 0-9,2011-06-01,0,0,,0,0,Currently not for Sale,0.0,0.0,,,,,Low
9780241674581,The Fact-Packed Activity Book: Sharks and Other Sea Creatures,DK Children 0-9,2024-05-02,0,7,,0,426,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241563168,Guinea Pigs Go to the Beach: Learn Your 123s (The Guinea Pigs),DK Children 0-9,2023-03-02,0,3,,0,877,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241611883,Every One Is Special: Cats,DK Children 0-9,2023-08-03,0,2,2.0,0,0,Out of Print,0.0,0.0,,1.0,4.0,12.0,High
9780241301852,Science Squad,DK Children 0-9,2018-05-03,0,17,8.0,0,763,In Print,0.0,0.0,,2.0,8.0,24.0,Low
9780241458914,I Love My Puppy,DK Children 0-9,2021-01-07,0,1,,0,1262,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241607329,The Timekeepers: Exploring Ancient Egypt,DK Children 0-9,2024-11-07,0,43,,0,265,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241334386,Butterflies and Moths: Explore Nature with Fun Facts and Activities (Nature Explorers),DK Children 0-9,2018-03-01,0,16,,0,313,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241491843,"The Fact-Packed Activity Book: Space: With More Than 50 Activities, Puzzles, and More!",DK Children 0-9,2022-11-03,0,8,8.0,0,587,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241648346,My Very Important Dinosaur Advent Calendar,DK Children 0-9,2024-09-05,0,211,,0,1242,In Print,0.0,0.0,,0.0,1.0,1.0,Low
9780241584873,1000 Animal Words: Build Animal Vocabulary and Literacy Skills (Vocabulary Builders),DK Children 0-9,2023-02-02,0,6,,0,1088,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9781405370486,Touch and Feel Farm,DK Children 0-9,2012-01-19,0,6,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241546017,Slide and Seek Numbers,DK Children 0-9,2024-07-18,0,4,,0,285,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241316597,"Unlock Your Imagination: 250 Boredom Busters – Fun Ideas for Games, Crafts, and Challenges",DK Children 0-9,2018-09-06,0,6,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241301821,Play With Art: It's time to get creative!,DK Children 0-9,2018-03-01,0,2,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241595145,The Spooky Halloween Activity Book: 40 Things to Make and Do for a Hair-Raising Halloween!,DK Children 0-9,2023-09-14,0,68,73.0,0,8,In Print,0.0,0.0,,1.0,4.0,9.0,Low
9780241533482,The Magic of Seasons: A Fascinating Guide to Seasons Around the World,DK Children 0-9,2022-03-03,0,2,,0,3613,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241467312,The Secrets of Astrology,DK Children 0-9,2020-10-01,0,24,13.0,0,221,In Print,0.0,0.0,,2.0,8.0,24.0,Low
9781405394642,Baby Tractor! (Chunky Baby),DK Children 0-9,2012-02-01,0,10,10.0,0,940,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241643334,Kindness Club Fox Says Thank You (The Kindness Club),DK Children 0-9,2024-06-06,0,2,,0,408,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241484296,Eco Baby Where Are You Elephant?: A Plastic-free Touch and Feel Book,DK Children 0-9,2021-06-03,0,9,,0,1391,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241283806,My Amazing Body Machine: A Colourful Visual Guide to How your Body Works,DK Children 0-9,2017-06-01,0,1,1.0,0,0,Out of Print,0.0,0.0,,1.0,4.0,12.0,High
9781409328001,Baby Loves Peekaboo!,DK Children 0-9,2013-08-01,0,1,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241261927,Squeaky Baby Bath Book At The Beach,DK Children 0-9,2017-01-16,0,2,,0,540,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241635278,Dinosaur Club Collection One: Contains 4 Action-Packed Adventures,DK Children 0-9,2023-07-06,0,17,16.0,0,582,In Print,0.0,0.0,,1.0,7.0,22.0,Low
9780241533383,1000 Words: Nature: Build Nature Vocabulary and Literacy Skills (Vocabulary Builders),DK Children 0-9,2022-02-17,0,5,,0,1260,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241607336,The Timekeepers: Samurai Saga,DK Children 0-9,2025-03-06,0,0,,0,1609,NOT YET PUBLISHED,3.0,2310.0,2025-02-03,0.0,4.0,29.0,Low
9780241604854,The Pond in the Park: Where Frogs and Friendships Grow (Woke Babies Books),DK Children 0-9,2024-05-02,0,13,,0,920,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241276372,The Incredible Fold-Out Book of Animals,DK Children 0-9,2017-11-02,0,3,,0,876,In Print,0.0,0.0,,0.0,0.0,0.0,Low
